id,url_id,user_id,event_type,timestamp,details
1125,1125,279,created,2025-05-29 21:56:41,"{""short_code"":""Bv1l2C"",""original_url"":""https://seeded.app/urban/uplink/1125""}"
1126,1126,158,created,2026-01-06 21:39:17,"{""short_code"":""PZMvUH"",""original_url"":""https://opswise.net/calm/beacon/1126""}"
1127,1127,34,created,2025-07-03 00:30:38,"{""short_code"":""UOJ61X"",""original_url"":""https://example.com/rapid/beacon/1127""}"
1128,1128,351,created,2025-07-26 11:17:58,"{""short_code"":""DrX5Xh"",""original_url"":""https://opswise.net/harbor/field/1128""}"
1129,1129,218,created,2025-10-27 12:58:53,"{""short_code"":""tgSqLa"",""original_url"":""https://acme.dev/navy/meadow/1129""}"
1130,1130,381,created,2025-05-21 00:30:48,"{""short_code"":""3W5Fmu"",""original_url"":""https://example.com/clear/pioneer/1130""}"
1131,1131,76,created,2025-04-02 05:29:44,"{""short_code"":""sxLjFM"",""original_url"":""https://relay.cloud/mellow/kernel/1131""}"
1132,1132,202,created,2025-05-03 12:03:00,"{""short_code"":""1zujBp"",""original_url"":""https://opswise.net/mellow/signal/1132""}"
1133,1133,60,created,2026-02-02 09:15:39,"{""short_code"":""FmYmQa"",""original_url"":""https://seeded.app/dawn/kernel/1133""}"
1134,1134,336,created,2025-12-24 01:22:49,"{""short_code"":""1SxWMN"",""original_url"":""https://example.com/rapid/window/1134""}"
1135,1135,280,created,2025-08-23 19:04:58,"{""short_code"":""G634ke"",""original_url"":""https://hackstack.io/dawn/garden/1135""}"
1136,1136,252,created,2025-05-22 02:45:29,"{""short_code"":""ghnPU0"",""original_url"":""https://acme.dev/dawn/orbit/1136""}"
1137,1137,44,created,2025-02-28 03:23:47,"{""short_code"":""XR2jdO"",""original_url"":""https://relay.cloud/proud/beacon/1137""}"
1138,1138,293,created,2025-11-02 14:26:05,"{""short_code"":""j9e4s1"",""original_url"":""https://seeded.app/ivory/valley/1138""}"
1139,1139,206,created,2025-04-28 09:10:41,"{""short_code"":""q0105e"",""original_url"":""https://relay.cloud/ember/anchor/1139""}"
1140,1140,258,created,2025-05-01 11:38:04,"{""short_code"":""q615LT"",""original_url"":""https://seeded.app/harbor/canyon/1140""}"
1141,1141,90,created,2025-02-15 02:45:15,"{""short_code"":""dI40Pa"",""original_url"":""https://seeded.app/brisk/kernel/1141""}"
1142,1142,329,created,2025-10-03 02:26:51,"{""short_code"":""8tHLFR"",""original_url"":""https://relay.cloud/gold/orbit/1142""}"
1143,1143,22,created,2025-10-29 17:10:59,"{""short_code"":""I81ICE"",""original_url"":""https://relay.cloud/proud/lagoon/1143""}"
1144,1144,384,created,2026-01-31 00:45:26,"{""short_code"":""LUMste"",""original_url"":""https://relay.cloud/quiet/beacon/1144""}"
1145,1145,72,created,2025-03-19 07:29:10,"{""short_code"":""9eaOyE"",""original_url"":""https://hackstack.io/tidy/meadow/1145""}"
1146,1146,378,created,2025-12-12 16:11:17,"{""short_code"":""KVKXxo"",""original_url"":""https://hackstack.io/clear/harvest/1146""}"
1147,1147,229,created,2025-01-08 14:25:45,"{""short_code"":""48wlcK"",""original_url"":""https://acme.dev/calm/engine/1147""}"
1148,1148,263,created,2025-06-11 06:49:21,"{""short_code"":""MK2QN6"",""original_url"":""https://hackstack.io/mellow/journey/1148""}"
1149,1149,106,created,2025-04-15 22:19:47,"{""short_code"":""rQGoM3"",""original_url"":""https://relay.cloud/young/valley/1149""}"
1150,1150,349,created,2025-07-29 10:01:33,"{""short_code"":""hcMWdc"",""original_url"":""https://seeded.app/harbor/kernel/1150""}"
1151,1151,150,created,2026-02-04 10:34:01,"{""short_code"":""rEa6TO"",""original_url"":""https://example.com/rapid/network/1151""}"
1152,1152,11,created,2025-11-18 08:43:48,"{""short_code"":""Nlnaet"",""original_url"":""https://acme.dev/rapid/meadow/1152""}"
1153,1153,131,created,2025-04-28 23:44:57,"{""short_code"":""QvyZuv"",""original_url"":""https://hackstack.io/calm/river/1153""}"
1154,1154,85,created,2026-02-14 03:35:22,"{""short_code"":""y1XWnG"",""original_url"":""https://seeded.app/urban/engine/1154""}"
1155,1155,236,created,2025-11-18 18:01:44,"{""short_code"":""bg9qLU"",""original_url"":""https://example.com/jade/garden/1155""}"
1156,1156,368,created,2025-05-07 13:07:34,"{""short_code"":""qalhIk"",""original_url"":""https://acme.dev/keen/garden/1156""}"
1157,1157,70,created,2025-03-31 05:15:15,"{""short_code"":""7Sue8o"",""original_url"":""https://opswise.net/lively/network/1157""}"
1158,1158,99,created,2025-07-23 22:23:21,"{""short_code"":""mrSKkI"",""original_url"":""https://opswise.net/gold/orbit/1158""}"
1159,1159,123,created,2025-10-23 08:51:36,"{""short_code"":""PHWakX"",""original_url"":""https://seeded.app/harbor/pioneer/1159""}"
1160,1160,377,created,2025-06-10 12:54:28,"{""short_code"":""ICz05t"",""original_url"":""https://hackstack.io/calm/lagoon/1160""}"
1161,1161,171,created,2025-03-02 01:46:17,"{""short_code"":""SMYWh3"",""original_url"":""https://example.com/jade/orbit/1161""}"
1162,1162,118,created,2025-04-07 00:47:53,"{""short_code"":""sCxuvH"",""original_url"":""https://hackstack.io/amber/yard/1162""}"
1163,1163,149,created,2025-04-09 22:27:15,"{""short_code"":""T7dG8S"",""original_url"":""https://opswise.net/rapid/network/1163""}"
1164,1164,387,created,2025-09-18 10:14:07,"{""short_code"":""2vdYN1"",""original_url"":""https://opswise.net/jade/trail/1164""}"
1165,1165,277,created,2025-08-06 13:50:42,"{""short_code"":""sLrt0s"",""original_url"":""https://example.com/warm/meadow/1165""}"
1166,1166,157,created,2025-06-26 13:19:38,"{""short_code"":""nujxRz"",""original_url"":""https://relay.cloud/navy/uplink/1166""}"
1167,1167,254,created,2025-10-16 14:47:12,"{""short_code"":""VXFC3y"",""original_url"":""https://hackstack.io/quiet/orbit/1167""}"
1168,1168,376,created,2025-08-03 08:35:47,"{""short_code"":""DfvO44"",""original_url"":""https://hackstack.io/opal/anchor/1168""}"
1169,1169,228,created,2025-07-18 10:33:10,"{""short_code"":""4Z6gyj"",""original_url"":""https://hackstack.io/proud/river/1169""}"
1170,1170,228,created,2025-08-29 05:27:15,"{""short_code"":""45vFWV"",""original_url"":""https://example.com/tidy/harvest/1170""}"
1171,1171,71,created,2025-02-22 14:07:23,"{""short_code"":""jvNCB2"",""original_url"":""https://example.com/navy/delta/1171""}"
1172,1172,334,created,2025-10-25 19:37:21,"{""short_code"":""88IPKk"",""original_url"":""https://acme.dev/jade/network/1172""}"
1173,1173,326,created,2025-08-10 09:52:40,"{""short_code"":""zL1wIa"",""original_url"":""https://hackstack.io/ember/engine/1173""}"
1174,1174,331,created,2025-11-15 08:43:37,"{""short_code"":""XKYcii"",""original_url"":""https://acme.dev/mellow/uplink/1174""}"
1175,1175,269,created,2026-02-13 11:37:03,"{""short_code"":""21L9o0"",""original_url"":""https://relay.cloud/keen/zenith/1175""}"
1176,1176,371,created,2025-08-10 17:58:58,"{""short_code"":""7AXEbK"",""original_url"":""https://example.com/dawn/beacon/1176""}"
1177,1177,106,created,2026-01-13 02:42:17,"{""short_code"":""v8N8hr"",""original_url"":""https://hackstack.io/opal/zenith/1177""}"
1178,1178,353,created,2025-10-28 09:48:52,"{""short_code"":""ENDZrF"",""original_url"":""https://relay.cloud/harbor/window/1178""}"
1179,1179,155,created,2025-02-19 15:07:51,"{""short_code"":""ik8zEl"",""original_url"":""https://hackstack.io/forest/canyon/1179""}"
1180,1180,292,created,2025-04-14 08:18:46,"{""short_code"":""qCwByM"",""original_url"":""https://example.com/keen/uplink/1180""}"
1181,1181,297,created,2025-11-09 06:48:55,"{""short_code"":""PbJ9cp"",""original_url"":""https://relay.cloud/vivid/island/1181""}"
1182,1182,74,created,2025-01-27 02:54:23,"{""short_code"":""3kzogm"",""original_url"":""https://hackstack.io/calm/island/1182""}"
1183,1183,29,created,2026-01-10 00:10:45,"{""short_code"":""JDPSqz"",""original_url"":""https://relay.cloud/keen/orbit/1183""}"
1184,1184,138,created,2025-10-29 22:13:13,"{""short_code"":""A72HJo"",""original_url"":""https://acme.dev/gold/garden/1184""}"
1185,1185,217,created,2025-04-24 00:10:22,"{""short_code"":""s03pAR"",""original_url"":""https://example.com/lively/journey/1185""}"
1186,1186,202,created,2025-06-06 06:46:06,"{""short_code"":""E08qmu"",""original_url"":""https://seeded.app/jade/valley/1186""}"
1187,1187,317,created,2025-08-08 08:19:59,"{""short_code"":""4wBrrL"",""original_url"":""https://example.com/silver/trail/1187""}"
1188,1188,244,created,2025-09-17 23:53:18,"{""short_code"":""cSAQyh"",""original_url"":""https://opswise.net/rapid/yard/1188""}"
1189,1189,3,created,2025-02-12 08:01:34,"{""short_code"":""6ysWab"",""original_url"":""https://acme.dev/jade/beacon/1189""}"
1190,1190,377,created,2026-02-08 06:19:16,"{""short_code"":""NDDzGa"",""original_url"":""https://example.com/urban/engine/1190""}"
1191,1191,128,created,2025-07-13 07:01:12,"{""short_code"":""FWGrqh"",""original_url"":""https://hackstack.io/keen/trail/1191""}"
1192,1192,378,created,2025-09-19 06:50:07,"{""short_code"":""L1SAjS"",""original_url"":""https://example.com/forest/orbit/1192""}"
1193,1193,227,created,2025-01-22 23:11:49,"{""short_code"":""VH2Xbm"",""original_url"":""https://relay.cloud/cobalt/network/1193""}"
1194,1194,83,created,2025-03-07 14:25:57,"{""short_code"":""U60w00"",""original_url"":""https://relay.cloud/keen/meadow/1194""}"
1195,1195,190,created,2025-09-04 05:39:22,"{""short_code"":""N74maJ"",""original_url"":""https://example.com/mellow/garden/1195""}"
1196,1196,65,created,2025-11-30 14:09:28,"{""short_code"":""tAp8JP"",""original_url"":""https://seeded.app/brisk/window/1196""}"
1197,1197,47,created,2025-08-22 01:23:29,"{""short_code"":""J6spUf"",""original_url"":""https://hackstack.io/harbor/zenith/1197""}"
1198,1198,51,created,2025-01-04 02:43:59,"{""short_code"":""SYhJw2"",""original_url"":""https://hackstack.io/rapid/trail/1198""}"
1199,1199,334,created,2025-11-22 02:48:49,"{""short_code"":""Lynlrv"",""original_url"":""https://opswise.net/opal/engine/1199""}"
1200,1200,316,created,2025-04-04 15:30:32,"{""short_code"":""6qpe8O"",""original_url"":""https://acme.dev/ember/uplink/1200""}"
1201,1201,106,created,2025-07-11 07:14:17,"{""short_code"":""Dzu7tH"",""original_url"":""https://example.com/urban/window/1201""}"
1202,1202,95,created,2026-02-04 11:58:48,"{""short_code"":""bQMzuZ"",""original_url"":""https://acme.dev/proud/valley/1202""}"
1203,1203,9,created,2025-08-05 23:15:01,"{""short_code"":""EbJ705"",""original_url"":""https://seeded.app/cobalt/uplink/1203""}"
1204,1204,45,created,2025-09-15 16:46:04,"{""short_code"":""YRy8rS"",""original_url"":""https://hackstack.io/jade/anchor/1204""}"
1205,1205,216,created,2026-01-19 12:35:17,"{""short_code"":""QHzJEI"",""original_url"":""https://seeded.app/navy/uplink/1205""}"
1206,1206,277,created,2025-07-13 02:20:34,"{""short_code"":""RqBTYG"",""original_url"":""https://opswise.net/cobalt/lagoon/1206""}"
1207,1207,335,created,2025-11-04 22:20:55,"{""short_code"":""97ajTi"",""original_url"":""https://opswise.net/opal/garden/1207""}"
1208,1208,126,created,2025-08-11 08:15:38,"{""short_code"":""Rrd399"",""original_url"":""https://opswise.net/proud/trail/1208""}"
1209,1209,312,created,2025-06-01 07:32:57,"{""short_code"":""pKpmzN"",""original_url"":""https://acme.dev/harbor/network/1209""}"
1210,1210,240,created,2025-02-24 16:57:24,"{""short_code"":""yVPoLd"",""original_url"":""https://example.com/warm/kernel/1210""}"
1211,1211,343,created,2025-09-10 13:26:28,"{""short_code"":""KwGG75"",""original_url"":""https://seeded.app/vivid/valley/1211""}"
1212,1212,297,created,2025-07-05 15:14:51,"{""short_code"":""CBSmT6"",""original_url"":""https://acme.dev/young/beacon/1212""}"
1213,1213,167,created,2025-04-08 17:27:11,"{""short_code"":""kxA8Xg"",""original_url"":""https://opswise.net/jade/valley/1213""}"
1214,1214,348,created,2025-12-25 14:24:33,"{""short_code"":""MucCv0"",""original_url"":""https://example.com/clear/island/1214""}"
1215,1215,42,created,2025-12-29 04:21:51,"{""short_code"":""7fgE1P"",""original_url"":""https://seeded.app/silver/network/1215""}"
1216,1216,91,created,2025-06-16 22:12:03,"{""short_code"":""xgAvyW"",""original_url"":""https://example.com/keen/trail/1216""}"
1217,1217,179,created,2025-04-08 19:10:14,"{""short_code"":""UuEQOX"",""original_url"":""https://relay.cloud/cobalt/valley/1217""}"
1218,1218,178,created,2025-01-06 03:09:05,"{""short_code"":""ozORSC"",""original_url"":""https://hackstack.io/proud/uplink/1218""}"
1219,1219,306,created,2025-04-15 00:31:14,"{""short_code"":""0fc54l"",""original_url"":""https://seeded.app/quiet/window/1219""}"
1220,1220,346,created,2025-04-29 16:01:52,"{""short_code"":""oth93a"",""original_url"":""https://relay.cloud/quiet/window/1220""}"
1221,1221,369,created,2025-04-09 04:44:46,"{""short_code"":""jh8x1r"",""original_url"":""https://hackstack.io/keen/field/1221""}"
1222,1222,293,created,2025-11-26 10:32:24,"{""short_code"":""G2lp7m"",""original_url"":""https://relay.cloud/tidy/delta/1222""}"
1223,1223,202,created,2025-06-04 19:19:07,"{""short_code"":""O7zKs8"",""original_url"":""https://example.com/gold/meadow/1223""}"
1224,1224,251,created,2026-02-02 22:49:35,"{""short_code"":""qyYl2M"",""original_url"":""https://relay.cloud/keen/zenith/1224""}"
1225,1225,367,created,2025-04-23 04:49:07,"{""short_code"":""yT2erZ"",""original_url"":""https://seeded.app/calm/orbit/1225""}"
1226,1226,242,created,2025-05-31 22:26:35,"{""short_code"":""gzQWDR"",""original_url"":""https://opswise.net/keen/orbit/1226""}"
1227,1227,133,created,2025-06-15 02:32:51,"{""short_code"":""iCbPHg"",""original_url"":""https://acme.dev/brisk/signal/1227""}"
1228,1228,80,created,2025-04-25 08:48:33,"{""short_code"":""xQcfrM"",""original_url"":""https://opswise.net/forest/uplink/1228""}"
1229,1229,324,created,2025-03-20 17:15:53,"{""short_code"":""oZ5dBT"",""original_url"":""https://opswise.net/urban/river/1229""}"
1230,1230,109,created,2025-07-19 02:59:59,"{""short_code"":""icUYGK"",""original_url"":""https://relay.cloud/warm/river/1230""}"
1231,1231,101,created,2025-06-29 13:32:29,"{""short_code"":""17zR7q"",""original_url"":""https://example.com/keen/anchor/1231""}"
1232,1232,180,created,2025-04-03 14:42:02,"{""short_code"":""DyspJ9"",""original_url"":""https://example.com/tidy/harvest/1232""}"
1233,1233,233,created,2025-04-18 10:02:01,"{""short_code"":""NTKZn8"",""original_url"":""https://example.com/jade/yard/1233""}"
1234,1234,347,created,2025-01-30 03:38:21,"{""short_code"":""W8c3b8"",""original_url"":""https://relay.cloud/clear/yard/1234""}"
1235,1235,217,created,2026-02-04 02:25:03,"{""short_code"":""fHHfxN"",""original_url"":""https://hackstack.io/lively/island/1235""}"
1236,1236,367,created,2025-04-16 16:20:17,"{""short_code"":""aVscHH"",""original_url"":""https://hackstack.io/cobalt/network/1236""}"
1237,1237,335,created,2025-06-30 10:45:09,"{""short_code"":""elwS6N"",""original_url"":""https://acme.dev/amber/signal/1237""}"
1238,1238,124,created,2025-12-15 06:04:03,"{""short_code"":""RvfiMM"",""original_url"":""https://relay.cloud/gold/pioneer/1238""}"
1239,1239,124,created,2026-01-16 15:43:58,"{""short_code"":""hXLPfv"",""original_url"":""https://opswise.net/warm/field/1239""}"
1240,1240,178,created,2025-04-17 02:12:32,"{""short_code"":""Lz8XfE"",""original_url"":""https://opswise.net/ember/window/1240""}"
1241,1241,359,created,2025-07-21 20:47:17,"{""short_code"":""GipM4K"",""original_url"":""https://relay.cloud/calm/yard/1241""}"
1242,1242,261,created,2025-07-13 00:23:34,"{""short_code"":""SrNwu7"",""original_url"":""https://hackstack.io/quiet/journey/1242""}"
1243,1243,347,created,2026-02-08 01:14:49,"{""short_code"":""RsJPbb"",""original_url"":""https://seeded.app/navy/valley/1243""}"
1244,1244,342,created,2025-08-17 06:34:43,"{""short_code"":""X5yACV"",""original_url"":""https://opswise.net/keen/kernel/1244""}"
1245,1245,71,created,2025-01-16 03:40:24,"{""short_code"":""JEvZUZ"",""original_url"":""https://acme.dev/harbor/valley/1245""}"
1246,1246,153,created,2025-02-21 00:19:07,"{""short_code"":""UehgaH"",""original_url"":""https://opswise.net/jade/window/1246""}"
1247,1247,263,created,2025-11-17 21:22:12,"{""short_code"":""7xxQ6v"",""original_url"":""https://seeded.app/urban/kernel/1247""}"
1248,1248,390,created,2025-12-06 07:23:48,"{""short_code"":""OrEkmL"",""original_url"":""https://acme.dev/urban/kernel/1248""}"
1249,1249,381,created,2025-07-06 06:27:34,"{""short_code"":""O6sIER"",""original_url"":""https://acme.dev/young/signal/1249""}"
1250,1250,376,created,2025-07-01 17:36:12,"{""short_code"":""Z2rnVY"",""original_url"":""https://example.com/ember/journey/1250""}"
1251,1251,70,created,2025-02-06 12:02:43,"{""short_code"":""nplQff"",""original_url"":""https://acme.dev/amber/engine/1251""}"
1252,1252,53,created,2025-04-12 09:00:04,"{""short_code"":""qlKW8K"",""original_url"":""https://example.com/forest/kernel/1252""}"
1253,1253,259,created,2025-03-18 02:36:37,"{""short_code"":""5KWNJt"",""original_url"":""https://example.com/navy/journey/1253""}"
1254,1254,145,created,2025-12-17 04:06:02,"{""short_code"":""56DQvW"",""original_url"":""https://example.com/vivid/garden/1254""}"
1255,1255,3,created,2025-09-15 14:50:56,"{""short_code"":""Xmgu6V"",""original_url"":""https://relay.cloud/lively/kernel/1255""}"
1256,1256,124,created,2026-01-29 23:34:56,"{""short_code"":""pb69kE"",""original_url"":""https://seeded.app/brisk/island/1256""}"
1257,1257,68,created,2025-11-02 22:35:11,"{""short_code"":""VlUpga"",""original_url"":""https://example.com/tidy/anchor/1257""}"
1258,1258,147,created,2025-06-30 14:32:48,"{""short_code"":""sEEGov"",""original_url"":""https://seeded.app/harbor/journey/1258""}"
1259,1259,124,created,2025-03-10 00:05:16,"{""short_code"":""ro130w"",""original_url"":""https://opswise.net/tidy/journey/1259""}"
1260,1260,120,created,2025-02-22 20:31:47,"{""short_code"":""RTZIRc"",""original_url"":""https://hackstack.io/ember/window/1260""}"
1261,1261,193,created,2025-02-19 13:49:36,"{""short_code"":""CoW4mJ"",""original_url"":""https://seeded.app/quiet/orbit/1261""}"
1262,1262,344,created,2025-03-25 07:54:07,"{""short_code"":""amSQdx"",""original_url"":""https://opswise.net/amber/anchor/1262""}"
1263,1263,250,created,2025-03-17 05:35:52,"{""short_code"":""PWsw46"",""original_url"":""https://hackstack.io/young/orbit/1263""}"
